ts_utc,vix9d,vix9d_time,vix1m,vix1m_time
2026-06-26T16:55:33.085524+00:00,17.63,2026-06-26T16:40:17+00:00,18.94,2026-06-26T16:40:31+00:00
2026-06-26T17:00:41.561912+00:00,17.67,2026-06-26T16:45:32+00:00,19.02,2026-06-26T16:45:16+00:00
2026-06-26T17:05:29.191782+00:00,17.64,2026-06-26T16:50:16+00:00,18.96,2026-06-26T16:50:16+00:00
2026-06-26T17:10:29.168742+00:00,17.57,2026-06-26T16:55:17+00:00,18.89,2026-06-26T16:55:16+00:00
2026-06-26T17:15:29.635231+00:00,17.56,2026-06-26T17:00:16+00:00,18.9,2026-06-26T17:00:16+00:00
2026-06-26T17:20:28.597477+00:00,17.31,2026-06-26T17:05:16+00:00,18.74,2026-06-26T17:05:16+00:00
2026-06-26T17:25:27.777868+00:00,17.13,2026-06-26T17:10:16+00:00,18.62,2026-06-26T17:10:16+00:00
2026-06-26T17:30:35.408266+00:00,17.34,2026-06-26T17:15:31+00:00,18.74,2026-06-26T17:15:31+00:00
2026-06-26T17:35:27.532724+00:00,17.39,2026-06-26T17:20:16+00:00,18.81,2026-06-26T17:20:16+00:00
2026-06-26T17:40:29.902390+00:00,17.48,2026-06-26T17:25:17+00:00,18.9,2026-06-26T17:25:16+00:00
2026-06-26T17:45:34.176905+00:00,17.09,2026-06-26T17:30:32+00:00,18.68,2026-06-26T17:30:16+00:00
2026-06-26T17:50:30.418158+00:00,17.31,2026-06-26T17:35:17+00:00,18.78,2026-06-26T17:35:16+00:00
2026-06-26T17:55:26.919439+00:00,17.44,2026-06-26T17:40:17+00:00,18.86,2026-06-26T17:40:16+00:00
2026-06-26T18:00:46.350515+00:00,17.34,2026-06-26T17:45:31+00:00,18.81,2026-06-26T17:45:31+00:00
2026-06-26T18:05:35.973100+00:00,17.43,2026-06-26T17:50:31+00:00,18.85,2026-06-26T17:50:31+00:00
2026-06-26T18:10:34.730814+00:00,17.38,2026-06-26T17:55:32+00:00,18.81,2026-06-26T17:55:31+00:00
2026-06-26T18:15:27.524626+00:00,17.38,2026-06-26T18:00:17+00:00,18.83,2026-06-26T18:00:16+00:00
2026-06-26T18:20:29.628809+00:00,17.25,2026-06-26T18:05:16+00:00,18.73,2026-06-26T18:05:16+00:00
2026-06-26T18:25:28.653915+00:00,17.22,2026-06-26T18:10:17+00:00,18.7,2026-06-26T18:10:16+00:00
2026-06-26T18:30:34.877783+00:00,17.23,2026-06-26T18:15:31+00:00,18.72,2026-06-26T18:15:31+00:00
2026-06-26T18:35:33.265396+00:00,17.31,2026-06-26T18:20:16+00:00,18.84,2026-06-26T18:20:31+00:00
2026-06-26T18:40:37.811027+00:00,17.24,2026-06-26T18:25:32+00:00,18.75,2026-06-26T18:25:31+00:00
2026-06-26T18:45:30.959362+00:00,17.45,2026-06-26T18:30:16+00:00,18.86,2026-06-26T18:30:16+00:00
2026-06-26T18:50:31.886336+00:00,17.3,2026-06-26T18:35:16+00:00,18.73,2026-06-26T18:35:16+00:00
2026-06-26T18:55:31.864610+00:00,17.35,2026-06-26T18:40:17+00:00,18.74,2026-06-26T18:40:16+00:00
2026-06-26T19:00:37.971891+00:00,17.43,2026-06-26T18:45:16+00:00,18.81,2026-06-26T18:45:31+00:00
2026-06-26T19:05:31.228587+00:00,17.8,2026-06-26T18:50:17+00:00,19.07,2026-06-26T18:50:16+00:00
2026-06-26T19:10:32.982908+00:00,17.77,2026-06-26T18:55:31+00:00,19.08,2026-06-26T18:55:31+00:00
2026-06-26T19:15:32.751660+00:00,17.83,2026-06-26T19:00:16+00:00,19.13,2026-06-26T19:00:16+00:00
2026-06-26T19:20:29.391673+00:00,17.63,2026-06-26T19:05:16+00:00,19.01,2026-06-26T19:05:16+00:00
2026-06-26T19:25:31.784826+00:00,17.36,2026-06-26T19:10:16+00:00,18.81,2026-06-26T19:10:16+00:00
2026-06-26T19:30:38.995555+00:00,17.26,2026-06-26T19:15:31+00:00,18.75,2026-06-26T19:15:31+00:00
2026-06-26T19:35:29.312569+00:00,17.23,2026-06-26T19:20:16+00:00,18.73,2026-06-26T19:20:16+00:00
2026-06-26T19:40:36.635231+00:00,17.28,2026-06-26T19:25:31+00:00,18.78,2026-06-26T19:25:31+00:00
2026-06-26T19:45:30.832811+00:00,17.37,2026-06-26T19:30:17+00:00,18.87,2026-06-26T19:30:16+00:00
2026-06-26T19:50:31.690102+00:00,17.07,2026-06-26T19:35:17+00:00,18.7,2026-06-26T19:35:16+00:00
2026-06-26T19:55:29.818818+00:00,17.08,2026-06-26T19:40:16+00:00,18.72,2026-06-26T19:40:16+00:00
2026-06-26T20:00:35.782753+00:00,16.78,2026-06-26T19:45:31+00:00,18.52,2026-06-26T19:45:31+00:00
2026-06-26T20:05:29.764876+00:00,16.75,2026-06-26T19:50:16+00:00,18.5,2026-06-26T19:50:16+00:00
2026-06-26T20:10:31.838543+00:00,16.49,2026-06-26T19:55:16+00:00,18.35,2026-06-26T19:55:16+00:00
2026-06-26T20:15:28.872649+00:00,17.56,2026-06-26T20:00:16+00:00,19.29,2026-06-26T20:00:16+00:00
2026-06-26T20:20:29.000550+00:00,17.03,2026-06-26T20:05:16+00:00,18.59,2026-06-26T20:05:16+00:00
2026-06-26T20:25:32.457072+00:00,17.04,2026-06-26T20:10:16+00:00,18.6,2026-06-26T20:10:16+00:00
2026-06-26T20:30:32.126248+00:00,16.8,2026-06-26T20:15:01+00:00,18.41,2026-06-26T20:15:01+00:00
2026-06-26T23:10:36.798567+00:00,16.8,2026-06-26T20:15:01+00:00,18.89,2026-06-25T20:15:00+00:00
2026-06-26T23:20:29.900234+00:00,16.8,2026-06-26T20:15:01+00:00,18.41,2026-06-26T20:15:01+00:00
2026-06-29T08:00:41.329987+00:00,16.8,2026-06-26T20:15:01+00:00,18.51,2026-06-29T07:45:31+00:00
2026-06-29T08:05:30.909931+00:00,16.8,2026-06-26T20:15:01+00:00,18.49,2026-06-29T07:50:16+00:00
2026-06-29T08:10:29.024835+00:00,16.8,2026-06-26T20:15:01+00:00,18.5,2026-06-29T07:55:16+00:00
2026-06-29T08:15:29.250586+00:00,16.8,2026-06-26T20:15:01+00:00,18.45,2026-06-29T08:00:16+00:00
2026-06-29T08:20:37.560021+00:00,16.8,2026-06-26T20:15:01+00:00,18.37,2026-06-29T08:05:31+00:00
2026-06-29T08:25:33.640910+00:00,16.8,2026-06-26T20:15:01+00:00,18.36,2026-06-29T08:10:31+00:00
2026-06-29T08:30:35.341193+00:00,16.8,2026-06-26T20:15:01+00:00,18.36,2026-06-29T08:15:31+00:00
2026-06-29T08:35:28.552139+00:00,16.8,2026-06-26T20:15:01+00:00,18.29,2026-06-29T08:20:16+00:00
2026-06-29T08:40:28.516359+00:00,16.8,2026-06-26T20:15:01+00:00,18.3,2026-06-29T08:25:16+00:00
2026-06-29T08:45:25.989325+00:00,16.8,2026-06-26T20:15:01+00:00,18.36,2026-06-29T08:30:16+00:00
2026-06-29T08:50:33.691934+00:00,16.8,2026-06-26T20:15:01+00:00,18.32,2026-06-29T08:35:31+00:00
2026-06-29T08:55:32.269782+00:00,16.8,2026-06-26T20:15:01+00:00,18.37,2026-06-29T08:40:16+00:00
2026-06-29T09:00:37.353754+00:00,16.8,2026-06-26T20:15:01+00:00,18.41,2026-06-29T08:45:31+00:00
2026-06-29T09:05:33.541580+00:00,16.8,2026-06-26T20:15:01+00:00,18.41,2026-06-29T08:50:16+00:00
2026-06-29T09:10:33.503880+00:00,16.8,2026-06-26T20:15:01+00:00,18.46,2026-06-29T08:55:31+00:00
2026-06-29T09:15:35.473671+00:00,16.8,2026-06-26T20:15:01+00:00,18.45,2026-06-29T09:00:31+00:00
2026-06-29T09:20:31.597500+00:00,16.8,2026-06-26T20:15:01+00:00,18.43,2026-06-29T09:05:16+00:00
2026-06-29T09:25:32.982812+00:00,16.8,2026-06-26T20:15:01+00:00,18.44,2026-06-29T09:10:31+00:00
2026-06-29T09:30:36.061731+00:00,16.8,2026-06-26T20:15:01+00:00,18.44,2026-06-29T09:15:31+00:00
2026-06-29T09:35:30.789912+00:00,16.8,2026-06-26T20:15:01+00:00,18.41,2026-06-29T09:20:16+00:00
2026-06-29T09:40:30.216243+00:00,16.8,2026-06-26T20:15:01+00:00,18.4,2026-06-29T09:25:16+00:00
2026-06-29T09:45:32.286300+00:00,16.8,2026-06-26T20:15:01+00:00,18.37,2026-06-29T09:30:16+00:00
2026-06-29T09:50:35.290589+00:00,16.8,2026-06-26T20:15:01+00:00,18.41,2026-06-29T09:35:31+00:00
2026-06-29T09:55:28.673313+00:00,16.8,2026-06-26T20:15:01+00:00,18.41,2026-06-29T09:40:16+00:00
2026-06-29T10:00:41.216649+00:00,16.8,2026-06-26T20:15:01+00:00,18.41,2026-06-29T09:45:31+00:00
2026-06-29T10:05:26.782682+00:00,16.8,2026-06-26T20:15:01+00:00,18.42,2026-06-29T09:50:16+00:00
2026-06-29T10:10:27.174342+00:00,16.8,2026-06-26T20:15:01+00:00,18.51,2026-06-29T09:55:16+00:00
2026-06-29T10:15:29.835406+00:00,16.8,2026-06-26T20:15:01+00:00,18.43,2026-06-29T10:00:16+00:00
2026-06-29T10:20:30.646100+00:00,16.8,2026-06-26T20:15:01+00:00,18.38,2026-06-29T10:05:16+00:00
2026-06-29T10:25:30.242300+00:00,16.8,2026-06-26T20:15:01+00:00,18.35,2026-06-29T10:10:16+00:00
2026-06-29T10:30:31.801112+00:00,16.8,2026-06-26T20:15:01+00:00,18.41,2026-06-29T10:15:16+00:00
2026-06-29T10:35:34.167385+00:00,16.8,2026-06-26T20:15:01+00:00,18.44,2026-06-29T10:20:31+00:00
2026-06-29T10:40:26.890488+00:00,16.8,2026-06-26T20:15:01+00:00,18.44,2026-06-29T10:25:16+00:00
2026-06-29T10:45:28.466392+00:00,16.8,2026-06-26T20:15:01+00:00,18.37,2026-06-29T10:30:16+00:00
2026-06-29T10:50:27.632819+00:00,16.8,2026-06-26T20:15:01+00:00,18.39,2026-06-29T10:35:16+00:00
2026-06-29T10:55:28.431882+00:00,16.8,2026-06-26T20:15:01+00:00,18.37,2026-06-29T10:40:16+00:00
2026-06-29T11:00:36.613938+00:00,16.8,2026-06-26T20:15:01+00:00,18.41,2026-06-29T10:45:31+00:00
2026-06-29T11:05:29.228683+00:00,16.8,2026-06-26T20:15:01+00:00,18.4,2026-06-29T10:50:16+00:00
2026-06-29T11:10:32.457197+00:00,16.8,2026-06-26T20:15:01+00:00,18.33,2026-06-29T10:55:16+00:00
2026-06-29T11:15:36.283457+00:00,16.8,2026-06-26T20:15:01+00:00,18.23,2026-06-29T11:00:31+00:00
2026-06-29T11:20:32.456399+00:00,16.8,2026-06-26T20:15:01+00:00,18.2,2026-06-29T11:05:31+00:00
2026-06-29T11:25:27.161365+00:00,16.8,2026-06-26T20:15:01+00:00,18.26,2026-06-29T11:10:16+00:00
2026-06-29T11:30:32.451105+00:00,16.8,2026-06-26T20:15:01+00:00,18.28,2026-06-29T11:15:16+00:00
2026-06-29T11:35:33.219487+00:00,16.8,2026-06-26T20:15:01+00:00,18.33,2026-06-29T11:20:31+00:00
2026-06-29T11:40:33.614395+00:00,16.8,2026-06-26T20:15:01+00:00,18.32,2026-06-29T11:25:31+00:00
2026-06-29T11:45:33.505788+00:00,16.8,2026-06-26T20:15:01+00:00,18.32,2026-06-29T11:30:31+00:00
2026-06-29T11:50:30.824111+00:00,16.8,2026-06-26T20:15:01+00:00,18.25,2026-06-29T11:35:16+00:00
2026-06-29T11:55:32.790084+00:00,16.8,2026-06-26T20:15:01+00:00,18.3,2026-06-29T11:40:31+00:00
2026-06-29T12:00:46.170386+00:00,16.8,2026-06-26T20:15:01+00:00,18.3,2026-06-29T11:45:31+00:00
2026-06-29T12:05:30.144005+00:00,16.8,2026-06-26T20:15:01+00:00,18.29,2026-06-29T11:50:16+00:00
2026-06-29T12:10:36.501004+00:00,16.8,2026-06-26T20:15:01+00:00,18.31,2026-06-29T11:55:31+00:00
2026-06-29T12:15:30.030466+00:00,16.8,2026-06-26T20:15:01+00:00,18.34,2026-06-29T12:00:16+00:00
2026-06-29T12:20:29.352323+00:00,16.8,2026-06-26T20:15:01+00:00,18.3,2026-06-29T12:05:16+00:00
2026-06-29T12:25:26.884880+00:00,16.8,2026-06-26T20:15:01+00:00,18.3,2026-06-29T12:10:16+00:00
2026-06-29T12:30:37.026443+00:00,16.8,2026-06-26T20:15:01+00:00,18.3,2026-06-29T12:15:31+00:00
2026-06-29T12:35:30.681265+00:00,16.8,2026-06-26T20:15:01+00:00,18.27,2026-06-29T12:20:16+00:00
2026-06-29T12:40:37.207321+00:00,16.8,2026-06-26T20:15:01+00:00,18.25,2026-06-29T12:25:31+00:00
2026-06-29T12:45:30.696887+00:00,16.8,2026-06-26T20:15:01+00:00,18.27,2026-06-29T12:30:16+00:00
2026-06-29T12:50:32.646238+00:00,16.8,2026-06-26T20:15:01+00:00,18.24,2026-06-29T12:35:31+00:00
2026-06-29T12:55:29.801265+00:00,16.8,2026-06-26T20:15:01+00:00,18.33,2026-06-29T12:40:16+00:00
2026-06-29T13:00:44.059385+00:00,16.8,2026-06-26T20:15:01+00:00,18.38,2026-06-29T12:45:31+00:00
2026-06-29T13:05:35.719447+00:00,16.8,2026-06-26T20:15:01+00:00,18.35,2026-06-29T12:50:31+00:00
2026-06-29T13:10:29.745931+00:00,16.8,2026-06-26T20:15:01+00:00,18.32,2026-06-29T12:55:16+00:00
2026-06-29T13:15:35.415347+00:00,16.8,2026-06-26T20:15:01+00:00,18.21,2026-06-29T13:00:31+00:00
2026-06-29T13:20:33.079366+00:00,16.8,2026-06-26T20:15:01+00:00,18.23,2026-06-29T13:05:31+00:00
2026-06-29T13:25:32.175541+00:00,16.8,2026-06-26T20:15:01+00:00,18.21,2026-06-29T13:10:31+00:00
2026-06-29T13:30:37.561831+00:00,16.8,2026-06-26T20:15:01+00:00,18.18,2026-06-29T13:15:31+00:00
2026-06-29T13:35:31.342282+00:00,16.8,2026-06-26T20:15:01+00:00,18.19,2026-06-29T13:20:16+00:00
2026-06-29T13:40:32.035359+00:00,16.8,2026-06-26T20:15:01+00:00,18.27,2026-06-29T13:25:01+00:00
2026-06-29T13:50:31.579536+00:00,17.06,2026-06-29T13:35:16+00:00,18.22,2026-06-29T13:35:16+00:00
2026-06-29T13:55:30.136015+00:00,17.1,2026-06-29T13:40:17+00:00,18.31,2026-06-29T13:40:16+00:00
2026-06-29T14:00:37.118374+00:00,16.65,2026-06-29T13:45:32+00:00,18.0,2026-06-29T13:45:31+00:00
2026-06-29T14:05:31.191855+00:00,16.96,2026-06-29T13:50:17+00:00,18.2,2026-06-29T13:50:16+00:00
2026-06-29T14:10:32.469646+00:00,16.94,2026-06-29T13:55:31+00:00,18.23,2026-06-29T13:55:31+00:00
2026-06-29T14:15:31.779568+00:00,17.35,2026-06-29T14:00:16+00:00,18.48,2026-06-29T14:00:16+00:00
2026-06-29T14:20:34.850957+00:00,17.61,2026-06-29T14:05:31+00:00,18.61,2026-06-29T14:05:31+00:00
2026-06-29T14:25:30.030642+00:00,17.94,2026-06-29T14:10:16+00:00,18.83,2026-06-29T14:10:16+00:00
2026-06-29T14:30:38.687164+00:00,19.04,2026-06-29T14:15:32+00:00,19.45,2026-06-29T14:15:31+00:00
2026-06-29T14:35:34.075973+00:00,18.69,2026-06-29T14:20:31+00:00,19.2,2026-06-29T14:20:31+00:00
2026-06-29T14:40:32.409200+00:00,18.06,2026-06-29T14:25:31+00:00,18.87,2026-06-29T14:25:31+00:00
2026-06-29T14:45:30.642875+00:00,17.63,2026-06-29T14:30:17+00:00,18.6,2026-06-29T14:30:16+00:00
2026-06-29T14:50:32.315004+00:00,17.36,2026-06-29T14:35:17+00:00,18.42,2026-06-29T14:35:16+00:00
2026-06-29T14:55:32.087760+00:00,17.49,2026-06-29T14:40:17+00:00,18.48,2026-06-29T14:40:16+00:00
2026-06-29T15:00:43.459789+00:00,17.49,2026-06-29T14:45:32+00:00,18.51,2026-06-29T14:45:31+00:00
2026-06-29T15:05:28.804924+00:00,17.41,2026-06-29T14:50:16+00:00,18.46,2026-06-29T14:50:16+00:00
2026-06-29T15:10:30.472352+00:00,17.23,2026-06-29T14:55:16+00:00,18.38,2026-06-29T14:55:16+00:00
2026-06-29T15:15:33.746635+00:00,17.02,2026-06-29T15:00:31+00:00,18.26,2026-06-29T15:00:31+00:00
2026-06-29T15:20:32.498449+00:00,17.09,2026-06-29T15:05:31+00:00,18.35,2026-06-29T15:05:31+00:00
2026-06-29T15:25:31.406767+00:00,16.99,2026-06-29T15:10:16+00:00,18.3,2026-06-29T15:10:16+00:00
2026-06-29T15:30:32.482340+00:00,16.84,2026-06-29T15:15:17+00:00,18.21,2026-06-29T15:15:16+00:00
2026-06-29T15:35:36.601493+00:00,17.02,2026-06-29T15:20:32+00:00,18.33,2026-06-29T15:20:31+00:00
2026-06-29T15:40:38.631154+00:00,17.06,2026-06-29T15:25:31+00:00,18.35,2026-06-29T15:25:31+00:00
2026-06-29T15:45:30.436705+00:00,16.7,2026-06-29T15:30:16+00:00,18.14,2026-06-29T15:30:16+00:00
2026-06-29T15:50:28.697247+00:00,16.87,2026-06-29T15:35:17+00:00,18.21,2026-06-29T15:35:16+00:00
2026-06-29T15:55:33.133272+00:00,16.62,2026-06-29T15:40:17+00:00,18.07,2026-06-29T15:40:31+00:00
2026-06-29T16:00:48.176962+00:00,16.47,2026-06-29T15:45:32+00:00,17.97,2026-06-29T15:45:46+00:00
2026-06-29T16:05:31.860550+00:00,16.45,2026-06-29T15:50:17+00:00,17.98,2026-06-29T15:50:31+00:00
2026-06-29T16:10:32.164378+00:00,16.4,2026-06-29T15:55:16+00:00,17.97,2026-06-29T15:55:16+00:00
2026-06-29T16:15:27.661529+00:00,16.3,2026-06-29T16:00:17+00:00,17.86,2026-06-29T16:00:16+00:00
2026-06-29T16:20:53.794932+00:00,16.13,2026-06-29T16:05:47+00:00,17.82,2026-06-29T16:05:46+00:00
2026-06-29T16:25:27.372120+00:00,16.14,2026-06-29T16:10:16+00:00,17.83,2026-06-29T16:10:16+00:00
2026-06-29T16:30:30.841968+00:00,16.18,2026-06-29T16:15:17+00:00,17.85,2026-06-29T16:15:16+00:00
2026-06-29T16:35:28.147740+00:00,16.23,2026-06-29T16:20:17+00:00,17.87,2026-06-29T16:20:16+00:00
2026-06-29T16:40:33.995934+00:00,16.16,2026-06-29T16:25:31+00:00,17.81,2026-06-29T16:25:31+00:00
2026-06-29T16:45:30.466175+00:00,16.19,2026-06-29T16:30:17+00:00,17.84,2026-06-29T16:30:16+00:00
2026-06-29T16:50:32.244212+00:00,16.37,2026-06-29T16:35:16+00:00,17.91,2026-06-29T16:35:31+00:00
2026-06-29T16:55:28.611059+00:00,16.3,2026-06-29T16:40:17+00:00,17.89,2026-06-29T16:40:16+00:00
2026-06-29T17:00:35.092260+00:00,16.37,2026-06-29T16:45:32+00:00,17.91,2026-06-29T16:45:31+00:00
2026-06-29T17:05:28.370785+00:00,16.35,2026-06-29T16:50:17+00:00,17.91,2026-06-29T16:50:16+00:00
2026-06-29T17:10:35.508257+00:00,16.27,2026-06-29T16:55:16+00:00,17.86,2026-06-29T16:55:16+00:00
2026-06-29T17:15:35.112472+00:00,16.2,2026-06-29T17:00:31+00:00,17.83,2026-06-29T17:00:31+00:00
2026-06-29T17:20:36.235804+00:00,16.2,2026-06-29T17:05:32+00:00,17.84,2026-06-29T17:05:31+00:00
2026-06-29T17:25:34.127030+00:00,16.18,2026-06-29T17:10:31+00:00,17.81,2026-06-29T17:10:31+00:00
2026-06-29T17:30:36.339702+00:00,16.13,2026-06-29T17:15:32+00:00,17.78,2026-06-29T17:15:31+00:00
2026-06-29T17:35:33.878363+00:00,16.18,2026-06-29T17:20:16+00:00,17.81,2026-06-29T17:20:31+00:00
2026-06-29T17:40:29.751559+00:00,16.16,2026-06-29T17:25:16+00:00,17.85,2026-06-29T17:25:16+00:00
2026-06-29T17:45:28.339440+00:00,16.12,2026-06-29T17:30:17+00:00,17.81,2026-06-29T17:30:16+00:00
2026-06-29T17:50:31.624904+00:00,16.06,2026-06-29T17:35:16+00:00,17.77,2026-06-29T17:35:16+00:00
2026-06-29T17:55:27.168058+00:00,16.0,2026-06-29T17:40:17+00:00,17.76,2026-06-29T17:40:16+00:00
2026-06-29T18:00:34.968352+00:00,15.97,2026-06-29T17:45:31+00:00,17.77,2026-06-29T17:45:31+00:00
2026-06-29T18:05:31.170326+00:00,15.89,2026-06-29T17:50:16+00:00,17.74,2026-06-29T17:50:16+00:00
2026-06-29T18:10:35.701741+00:00,15.85,2026-06-29T17:55:31+00:00,17.73,2026-06-29T17:55:31+00:00
2026-06-29T18:15:29.774817+00:00,15.85,2026-06-29T18:00:16+00:00,17.75,2026-06-29T18:00:16+00:00
2026-06-29T18:20:32.350198+00:00,15.7,2026-06-29T18:05:17+00:00,17.66,2026-06-29T18:05:16+00:00
2026-06-29T18:25:29.231123+00:00,15.73,2026-06-29T18:10:17+00:00,17.69,2026-06-29T18:10:16+00:00
2026-06-29T18:30:33.549051+00:00,15.74,2026-06-29T18:15:31+00:00,17.69,2026-06-29T18:15:31+00:00
2026-06-29T18:35:29.460813+00:00,15.74,2026-06-29T18:20:17+00:00,17.71,2026-06-29T18:20:16+00:00
